identifier,ident_count,city,year
974070,1,San Francisco,2017
1029721,1,San Francisco,2017
978613,1,San Francisco,2017
991058,1,San Francisco,2017
996486,1,San Francisco,2017
1005840,1,San Francisco,2017
1017131,1,San Francisco,2017
1026966,1,San Francisco,2017
453288,1,San Francisco,2017
453250,1,San Francisco,2017
453141,1,San Francisco,2017
420621,1,San Francisco,2017
388458,1,San Francisco,2017
388888,1,San Francisco,2017
389179,1,San Francisco,2017
389217,1,San Francisco,2017
390064,1,San Francisco,2017
390325,1,San Francisco,2017
390587,1,San Francisco,2017
392214,1,San Francisco,2017
392423,1,San Francisco,2017
393293,1,San Francisco,2017
393367,1,San Francisco,2017
393675,1,San Francisco,2017
393962,1,San Francisco,2017
394779,1,San Francisco,2017
395425,1,San Francisco,2017
3638742,1,San Francisco,2017
387948,1,San Francisco,2017
387754,1,San Francisco,2017
379321,1,San Francisco,2017
371846,1,San Francisco,2017
372233,1,San Francisco,2017
374372,1,San Francisco,2017
375489,1,San Francisco,2017
376695,1,San Francisco,2017
377971,1,San Francisco,2017
380189,1,San Francisco,2017
387097,1,San Francisco,2017
380265,1,San Francisco,2017
380627,1,San Francisco,2017
380742,1,San Francisco,2017
381842,1,San Francisco,2017
381998,1,San Francisco,2017
386198,1,San Francisco,2017
396730,1,San Francisco,2017
397614,1,San Francisco,2017
397635,1,San Francisco,2017
412168,1,San Francisco,2017
412139,1,San Francisco,2017
412143,1,San Francisco,2017
412145,1,San Francisco,2017
412147,1,San Francisco,2017
412148,1,San Francisco,2017
412157,1,San Francisco,2017
412210,1,San Francisco,2017
412132,1,San Francisco,2017
413099,1,San Francisco,2017
413881,1,San Francisco,2017
414707,1,San Francisco,2017
417542,1,San Francisco,2017
418552,1,San Francisco,2017
418920,1,San Francisco,2017
412133,1,San Francisco,2017
410660,1,San Francisco,2017
397734,1,San Francisco,2017
401531,1,San Francisco,2017
399254,1,San Francisco,2017
399831,1,San Francisco,2017
399895,1,San Francisco,2017
400629,1,San Francisco,2017
400861,1,San Francisco,2017
401030,1,San Francisco,2017
402292,1,San Francisco,2017
409985,1,San Francisco,2017
402342,1,San Francisco,2017
402867,1,San Francisco,2017
406079,1,San Francisco,2017
406249,1,San Francisco,2017
407488,1,San Francisco,2017
409613,1,San Francisco,2017
370367,1,San Francisco,2017
370296,1,San Francisco,2017
370113,1,San Francisco,2017
279525,1,San Francisco,2017
270925,1,San Francisco,2017
273226,1,San Francisco,2017
275627,1,San Francisco,2017
277403,1,San Francisco,2017
278501,1,San Francisco,2017
278907,1,San Francisco,2017
279834,1,San Francisco,2017
265049,1,San Francisco,2017
281020,1,San Francisco,2017
281431,1,San Francisco,2017
281999,1,San Francisco,2017
282593,1,San Francisco,2017
285603,1,San Francisco,2017
288258,1,San Francisco,2017
267639,1,San Francisco,2017
264251,1,San Francisco,2017
292489,1,San Francisco,2017
249927,1,San Francisco,2017
229920,1,San Francisco,2017
231727,1,San Francisco,2017
235833,1,San Francisco,2017
242884,1,San Francisco,2017
244185,1,San Francisco,2017
245009,1,San Francisco,2017
250450,1,San Francisco,2017
261719,1,San Francisco,2017
250460,1,San Francisco,2017
251195,1,San Francisco,2017
252412,1,San Francisco,2017
255087,1,San Francisco,2017
258711,1,San Francisco,2017
258716,1,San Francisco,2017
289392,1,San Francisco,2017
293010,1,San Francisco,2017
363340,1,San Francisco,2017
349120,1,San Francisco,2017
340222,1,San Francisco,2017
342539,1,San Francisco,2017
342643,1,San Francisco,2017
342692,1,San Francisco,2017
343333,1,San Francisco,2017
344502,1,San Francisco,2017
349220,1,San Francisco,2017
337725,1,San Francisco,2017
352458,1,San Francisco,2017
352841,1,San Francisco,2017
356327,1,San Francisco,2017
357774,1,San Francisco,2017
361808,1,San Francisco,2017
362000,1,San Francisco,2017
339542,1,San Francisco,2017
335657,1,San Francisco,2017
295807,1,San Francisco,2017
310151,1,San Francisco,2017
297053,1,San Francisco,2017
298968,1,San Francisco,2017
300278,1,San Francisco,2017
300627,1,San Francisco,2017
302207,1,San Francisco,2017
303055,1,San Francisco,2017
312123,1,San Francisco,2017
328214,1,San Francisco,2017
312885,1,San Francisco,2017
313990,1,San Francisco,2017
314676,1,San Francisco,2017
321155,1,San Francisco,2017
321537,1,San Francisco,2017
323390,1,San Francisco,2017
419286,1,San Francisco,2017
420716,1,San Francisco,2017
453134,1,San Francisco,2017
420921,1,San Francisco,2017
447457,1,San Francisco,2017
447491,1,San Francisco,2017
447492,1,San Francisco,2017
447861,1,San Francisco,2017
447863,1,San Francisco,2017
447865,1,San Francisco,2017
447866,1,San Francisco,2017
447948,1,San Francisco,2017
447962,1,San Francisco,2017
448310,1,San Francisco,2017
449101,1,San Francisco,2017
449308,1,San Francisco,2017
449506,1,San Francisco,2017
450142,1,San Francisco,2017
450328,1,San Francisco,2017
447450,1,San Francisco,2017
447423,1,San Francisco,2017
447384,1,San Francisco,2017
446404,1,San Francisco,2017
445431,1,San Francisco,2017
445545,1,San Francisco,2017
445671,1,San Francisco,2017
446137,1,San Francisco,2017
446180,1,San Francisco,2017
446283,1,San Francisco,2017
446446,1,San Francisco,2017
447194,1,San Francisco,2017
446616,1,San Francisco,2017
446930,1,San Francisco,2017
446984,1,San Francisco,2017
447013,1,San Francisco,2017
447087,1,San Francisco,2017
447152,1,San Francisco,2017
450421,1,San Francisco,2017
450426,1,San Francisco,2017
450431,1,San Francisco,2017
452445,1,San Francisco,2017
452002,1,San Francisco,2017
452138,1,San Francisco,2017
452144,1,San Francisco,2017
452185,1,San Francisco,2017
452412,1,San Francisco,2017
452429,1,San Francisco,2017
452784,1,San Francisco,2017
451802,1,San Francisco,2017
452943,1,San Francisco,2017
452952,1,San Francisco,2017
453097,1,San Francisco,2017
453099,1,San Francisco,2017
453119,1,San Francisco,2017
453133,1,San Francisco,2017
451909,1,San Francisco,2017
451752,1,San Francisco,2017
450448,1,San Francisco,2017
451496,1,San Francisco,2017
450469,1,San Francisco,2017
450494,1,San Francisco,2017
450772,1,San Francisco,2017
451173,1,San Francisco,2017
451189,1,San Francisco,2017
451485,1,San Francisco,2017
451525,1,San Francisco,2017
451727,1,San Francisco,2017
451578,1,San Francisco,2017
451579,1,San Francisco,2017
451596,1,San Francisco,2017
451627,1,San Francisco,2017
451688,1,San Francisco,2017
451700,1,San Francisco,2017
445255,1,San Francisco,2017
444996,1,San Francisco,2017
444977,1,San Francisco,2017
432524,1,San Francisco,2017
429487,1,San Francisco,2017
429781,1,San Francisco,2017
430634,1,San Francisco,2017
431562,1,San Francisco,2017
431938,1,San Francisco,2017
432213,1,San Francisco,2017
432821,1,San Francisco,2017
429066,1,San Francisco,2017
432911,1,San Francisco,2017
432980,1,San Francisco,2017
433141,1,San Francisco,2017
434150,1,San Francisco,2017
435469,1,San Francisco,2017
435576,1,San Francisco,2017
429216,1,San Francisco,2017
429008,1,San Francisco,2017
437614,1,San Francisco,2017
424633,1,San Francisco,2017
421097,1,San Francisco,2017
421941,1,San Francisco,2017
422388,1,San Francisco,2017
422497,1,San Francisco,2017
424109,1,San Francisco,2017
424535,1,San Francisco,2017
424723,1,San Francisco,2017
428949,1,San Francisco,2017
424878,1,San Francisco,2017
426017,1,San Francisco,2017
427264,1,San Francisco,2017
427337,1,San Francisco,2017
427815,1,San Francisco,2017
428322,1,San Francisco,2017
436924,1,San Francisco,2017
437757,1,San Francisco,2017
444932,1,San Francisco,2017
443199,1,San Francisco,2017
440577,1,San Francisco,2017
441136,1,San Francisco,2017
441322,1,San Francisco,2017
441360,1,San Francisco,2017
442784,1,San Francisco,2017
443169,1,San Francisco,2017
443303,1,San Francisco,2017
439753,1,San Francisco,2017
443623,1,San Francisco,2017
443866,1,San Francisco,2017
443896,1,San Francisco,2017
444446,1,San Francisco,2017
444784,1,San Francisco,2017
444895,1,San Francisco,2017
439769,1,San Francisco,2017
439279,1,San Francisco,2017
438456,1,San Francisco,2017
439155,1,San Francisco,2017
438540,1,San Francisco,2017
438658,1,San Francisco,2017
439124,1,San Francisco,2017
439146,1,San Francisco,2017
439152,1,San Francisco,2017
439154,1,San Francisco,2017
439157,1,San Francisco,2017
439215,1,San Francisco,2017
439159,1,San Francisco,2017
439160,1,San Francisco,2017
439166,1,San Francisco,2017
439173,1,San Francisco,2017
439185,1,San Francisco,2017
439197,1,San Francisco,2017
388372,1,San Francisco,2017
17695,774,San Francisco,2018
179103,684,San Francisco,2018
425620,563,San Francisco,2018
1,386,San Francisco,2018
510442,352,San Francisco,2018
8778,323,San Francisco,2018
2991,286,San Francisco,2018
13377,284,San Francisco,2018
294211,267,San Francisco,2018
28037,220,San Francisco,2018
32763,197,San Francisco,2018
28,189,San Francisco,2018
2692,175,San Francisco,2018
81261,174,San Francisco,2018
735311,172,San Francisco,2018
419371,163,San Francisco,2018
209572,161,San Francisco,2018
477,156,San Francisco,2018
16101,152,San Francisco,2018
896378,145,San Francisco,2018
3558,138,San Francisco,2018
34038,134,San Francisco,2018
477643,132,San Francisco,2018
141551,131,San Francisco,2018
854537,129,San Francisco,2018
59233,124,San Francisco,2018
438488,122,San Francisco,2018
113689,119,San Francisco,2018
41234,118,San Francisco,2018
346436,117,San Francisco,2018
170354,116,San Francisco,2018
165078,114,San Francisco,2018
10999,114,San Francisco,2018
2509089,104,San Francisco,2018
3809,102,San Francisco,2018
819,102,San Francisco,2018
97992,101,San Francisco,2018
23297,99,San Francisco,2018
16131,98,San Francisco,2018
817462,97,San Francisco,2018
782447,97,San Francisco,2018
507754,96,San Francisco,2018
242224,95,San Francisco,2018
398213,94,San Francisco,2018
281095,91,San Francisco,2018
59227,91,San Francisco,2018
699883,89,San Francisco,2018
892862,88,San Francisco,2018
110521,86,San Francisco,2018
39752,85,San Francisco,2018
28726,85,San Francisco,2018
810143,84,San Francisco,2018
172345,81,San Francisco,2018
395294,81,San Francisco,2018
15206,81,San Francisco,2018
3494,77,San Francisco,2018
385008,75,San Francisco,2018
52839,74,San Francisco,2018
290522,73,San Francisco,2018
43815,73,San Francisco,2018
336699,71,San Francisco,2018
180811,71,San Francisco,2018
725571,71,San Francisco,2018
205278,69,San Francisco,2018
425992,68,San Francisco,2018
12809,67,San Francisco,2018
9572,66,San Francisco,2018
677256,64,San Francisco,2018
24521,63,San Francisco,2018
1772002,62,San Francisco,2018
94051,62,San Francisco,2018
10787,61,San Francisco,2018
5179,59,San Francisco,2018
18329,59,San Francisco,2018
108264,59,San Francisco,2018
60643,58,San Francisco,2018
102040,56,San Francisco,2018
2616,55,San Francisco,2018
472970,54,San Francisco,2018
476404,54,San Francisco,2018
996996,53,San Francisco,2018
51061,52,San Francisco,2018
16988,52,San Francisco,2018
11882,51,San Francisco,2018
769610,51,San Francisco,2018
409010,50,San Francisco,2018
1082970,50,San Francisco,2018
435874,50,San Francisco,2018
646850,49,San Francisco,2018
842874,48,San Francisco,2018
33569,48,San Francisco,2018
35076,48,San Francisco,2018
1163777,48,San Francisco,2018
1442162,47,San Francisco,2018
26905,47,San Francisco,2018
1020162,47,San Francisco,2018
53860,47,San Francisco,2018
740345,46,San Francisco,2018
317487,44,San Francisco,2018
1056080,44,San Francisco,2018
1694403,44,San Francisco,2018
399948,43,San Francisco,2018
48178,41,San Francisco,2018
6333,41,San Francisco,2018
264861,41,San Francisco,2018
764581,40,San Francisco,2018
217955,40,San Francisco,2018
3057,40,San Francisco,2018
284060,40,San Francisco,2018
214993,40,San Francisco,2018
54686,40,San Francisco,2018
440756,39,San Francisco,2018
490794,39,San Francisco,2018
12636,39,San Francisco,2018
3785,38,San Francisco,2018
279834,37,San Francisco,2018
4915,37,San Francisco,2018
270365,36,San Francisco,2018
275627,36,San Francisco,2018
25945,36,San Francisco,2018
71824,35,San Francisco,2018
614583,35,San Francisco,2018
579740,34,San Francisco,2018
781032,33,San Francisco,2018
71302,32,San Francisco,2018
593075,32,San Francisco,2018
506327,31,San Francisco,2018
9335,31,San Francisco,2018
703773,31,San Francisco,2018
11060,31,San Francisco,2018
434305,30,San Francisco,2018
13979,30,San Francisco,2018
9638,30,San Francisco,2018
65083,29,San Francisco,2018
246983,29,San Francisco,2018
1365659,29,San Francisco,2018
280431,28,San Francisco,2018
64372,28,San Francisco,2018
2413764,28,San Francisco,2018
84767,28,San Francisco,2018
388712,28,San Francisco,2018
155444,27,San Francisco,2018
13370,27,San Francisco,2018
318515,27,San Francisco,2018
2917974,27,San Francisco,2018
31080,27,San Francisco,2018
645378,27,San Francisco,2018
91922,27,San Francisco,2018
29066,26,San Francisco,2018
723990,26,San Francisco,2018
61883,26,San Francisco,2018
147856,26,San Francisco,2018
38530,26,San Francisco,2018
451364,26,San Francisco,2018
19073,26,San Francisco,2018
6689,26,San Francisco,2018
31034,25,San Francisco,2018
29074,25,San Francisco,2018
627895,24,San Francisco,2018
1125668,24,San Francisco,2018
395425,24,San Francisco,2018
747022,24,San Francisco,2018
516849,24,San Francisco,2018
947,23,San Francisco,2018
5327,23,San Francisco,2018
409663,23,San Francisco,2018
560165,22,San Francisco,2018
264427,22,San Francisco,2018
252388,22,San Francisco,2018
726060,22,San Francisco,2018
2296918,22,San Francisco,2018
7353,21,San Francisco,2018
550722,21,San Francisco,2018
1494485,21,San Francisco,2018
373869,21,San Francisco,2018
1027806,21,San Francisco,2018
681834,21,San Francisco,2018
20198,21,San Francisco,2018
333666,21,San Francisco,2018
622593,20,San Francisco,2018
788371,20,San Francisco,2018
295807,20,San Francisco,2018
420716,20,San Francisco,2018
213971,20,San Francisco,2018
1305207,20,San Francisco,2018
1301409,20,San Francisco,2018
205071,20,San Francisco,2018
741608,20,San Francisco,2018
104025,20,San Francisco,2018
185467,20,San Francisco,2018
642,20,San Francisco,2018
527710,19,San Francisco,2018
1024452,19,San Francisco,2018
6971,19,San Francisco,2018
1390992,19,San Francisco,2018
427782,19,San Francisco,2018
736005,19,San Francisco,2018
1309897,19,San Francisco,2018
282658,19,San Francisco,2018
718846,18,San Francisco,2018
254706,18,San Francisco,2018
791120,18,San Francisco,2018
228955,18,San Francisco,2018
1050698,18,San Francisco,2018
756324,18,San Francisco,2018
115129,18,San Francisco,2018
660596,18,San Francisco,2018
21370,18,San Francisco,2018
321586,17,San Francisco,2018
1005353,17,San Francisco,2018
816909,17,San Francisco,2018
155080,17,San Francisco,2018
288559,17,San Francisco,2018
450494,17,San Francisco,2018
228087,17,San Francisco,2018
574531,17,San Francisco,2018
4005,17,San Francisco,2018
752052,16,San Francisco,2018
67428,16,San Francisco,2018
36026,16,San Francisco,2018
216168,16,San Francisco,2018
806332,16,San Francisco,2018
81911,16,San Francisco,2018
230072,16,San Francisco,2018
227567,15,San Francisco,2018
250566,15,San Francisco,2018
354,15,San Francisco,2018
977825,15,San Francisco,2018
4797,15,San Francisco,2018
541014,15,San Francisco,2018
25480,15,San Francisco,2018
697682,14,San Francisco,2018
363007,14,San Francisco,2018
68722,14,San Francisco,2018
2450498,14,San Francisco,2018
330921,14,San Francisco,2018
4862,14,San Francisco,2018
716083,14,San Francisco,2018
1011812,14,San Francisco,2018
17401,14,San Francisco,2018
385459,14,San Francisco,2018
1896177,14,San Francisco,2018
186163,14,San Francisco,2018
427781,14,San Francisco,2018
448304,14,San Francisco,2018
6930,14,San Francisco,2018
458755,14,San Francisco,2018
94012,14,San Francisco,2018
643758,13,San Francisco,2018
762836,13,San Francisco,2018
732799,13,San Francisco,2018
946567,13,San Francisco,2018
384718,13,San Francisco,2018
384954,13,San Francisco,2018
504456,13,San Francisco,2018
247683,13,San Francisco,2018
582536,13,San Francisco,2018
195878,13,San Francisco,2018
275891,13,San Francisco,2018
1439513,13,San Francisco,2018
1557505,13,San Francisco,2018
282384,13,San Francisco,2018
866533,13,San Francisco,2018
314610,13,San Francisco,2018
25160,13,San Francisco,2018
740274,13,San Francisco,2018
754002,13,San Francisco,2018
116021,13,San Francisco,2018
121021,12,San Francisco,2018
250191,12,San Francisco,2018
3376,12,San Francisco,2018
86412,12,San Francisco,2018
691642,12,San Francisco,2018
111330,12,San Francisco,2018
794812,12,San Francisco,2018
132849,12,San Francisco,2018
780527,12,San Francisco,2018
1020372,12,San Francisco,2018
1441483,12,San Francisco,2018
10980,12,San Francisco,2018
20593,12,San Francisco,2018
25718,12,San Francisco,2018
38280,12,San Francisco,2018
1530852,11,San Francisco,2018
26296,11,San Francisco,2018
459300,11,San Francisco,2018
19674,11,San Francisco,2018
517807,11,San Francisco,2018
20600,11,San Francisco,2018
1786169,11,San Francisco,2018
762683,11,San Francisco,2018
898720,11,San Francisco,2018
422579,11,San Francisco,2018
860826,11,San Francisco,2018
29864,11,San Francisco,2018
133261,11,San Francisco,2018
604948,11,San Francisco,2018
755672,10,San Francisco,2018
293881,10,San Francisco,2018
252354,10,San Francisco,2018
549,10,San Francisco,2018
22504,10,San Francisco,2018
24754,10,San Francisco,2018
917390,10,San Francisco,2018
601707,10,San Francisco,2018
826641,10,San Francisco,2018
26992,10,San Francisco,2018
799212,10,San Francisco,2018
792636,10,San Francisco,2018
33609,10,San Francisco,2018
27212,10,San Francisco,2018
629749,10,San Francisco,2018
57863,10,San Francisco,2018
16490,10,San Francisco,2018
12677,10,San Francisco,2018
893125,9,San Francisco,2018
11861,9,San Francisco,2018
3113652,9,San Francisco,2018
105240,9,San Francisco,2018
108450,9,San Francisco,2018
445370,9,San Francisco,2018
17796,9,San Francisco,2018
2492,9,San Francisco,2018
152024,9,San Francisco,2018
17711,9,San Francisco,2018
499995,9,San Francisco,2018
911612,9,San Francisco,2018
839257,9,San Francisco,2018
724908,9,San Francisco,2018
42513,9,San Francisco,2018
752343,9,San Francisco,2018
910,9,San Francisco,2018
3152,9,San Francisco,2018
206709,9,San Francisco,2018
168642,9,San Francisco,2018
320666,9,San Francisco,2018
3735,9,San Francisco,2018
539881,9,San Francisco,2018
447269,9,San Francisco,2018
314738,9,San Francisco,2018
217057,9,San Francisco,2018
20707,9,San Francisco,2018
784631,8,San Francisco,2018
242610,8,San Francisco,2018
2873,8,San Francisco,2018
1384157,8,San Francisco,2018
29729,8,San Francisco,2018
622636,8,San Francisco,2018
168545,8,San Francisco,2018
466325,8,San Francisco,2018
34488,8,San Francisco,2018
53540,8,San Francisco,2018
766577,8,San Francisco,2018
98904,8,San Francisco,2018
724460,8,San Francisco,2018
703696,8,San Francisco,2018
1948932,8,San Francisco,2018
534826,8,San Francisco,2018
776740,8,San Francisco,2018
426793,8,San Francisco,2018
16743,8,San Francisco,2018
745901,8,San Francisco,2018
1254600,8,San Francisco,2018
1567800,8,San Francisco,2018
306991,8,San Francisco,2018
306481,8,San Francisco,2018
607522,8,San Francisco,2018
1179,8,San Francisco,2018
748372,8,San Francisco,2018
426549,8,San Francisco,2018
88577,8,San Francisco,2018
1368710,8,San Francisco,2018
15796,8,San Francisco,2018
946388,8,San Francisco,2018
9706,8,San Francisco,2018
522203,8,San Francisco,2018
4079,8,San Francisco,2018
250450,7,San Francisco,2018
521996,7,San Francisco,2018
66538,7,San Francisco,2018
403851,7,San Francisco,2018
1167123,7,San Francisco,2018
943810,7,San Francisco,2018
520840,7,San Francisco,2018
2273268,7,San Francisco,2018
526666,7,San Francisco,2018
410178,7,San Francisco,2018
81889,7,San Francisco,2018
641347,7,San Francisco,2018
7302,7,San Francisco,2018
729195,7,San Francisco,2018
8882,7,San Francisco,2018
2179,7,San Francisco,2018
233217,7,San Francisco,2018
749022,7,San Francisco,2018
842726,7,San Francisco,2018
749118,7,San Francisco,2018
266181,7,San Francisco,2018
728009,7,San Francisco,2018
2721932,7,San Francisco,2018
131584,7,San Francisco,2018
827082,7,San Francisco,2018
26610,7,San Francisco,2018
623286,7,San Francisco,2018
49094,6,San Francisco,2018
2928255,6,San Francisco,2018
488232,6,San Francisco,2018
268376,6,San Francisco,2018
3014019,6,San Francisco,2018
424109,6,San Francisco,2018
405954,6,San Francisco,2018
769865,6,San Francisco,2018
473359,6,San Francisco,2018
10285,6,San Francisco,2018
1194047,6,San Francisco,2018
421748,6,San Francisco,2018
5420,6,San Francisco,2018
523371,6,San Francisco,2018
14047,6,San Francisco,2018
205018,6,San Francisco,2018
526329,6,San Francisco,2018
904914,6,San Francisco,2018
791925,6,San Francisco,2018
310151,6,San Francisco,2018
39713,6,San Francisco,2018
19971,6,San Francisco,2018
181537,6,San Francisco,2018
1293450,6,San Francisco,2018
347228,6,San Francisco,2018
72880,6,San Francisco,2018
143067,6,San Francisco,2018
29392,6,San Francisco,2018
84719,6,San Francisco,2018
139257,6,San Francisco,2018
517712,6,San Francisco,2018
442526,6,San Francisco,2018
1660725,6,San Francisco,2018
564321,6,San Francisco,2018
896705,6,San Francisco,2018
78845,6,San Francisco,2018
166257,6,San Francisco,2018
1409176,6,San Francisco,2018
913104,6,San Francisco,2018
1077222,6,San Francisco,2018
228173,6,San Francisco,2018
868220,6,San Francisco,2018
449309,6,San Francisco,2018
2527,5,San Francisco,2018
72173,5,San Francisco,2018
777244,5,San Francisco,2018
836633,5,San Francisco,2018
297045,5,San Francisco,2018
776534,5,San Francisco,2018
330695,5,San Francisco,2018
536751,5,San Francisco,2018
822226,5,San Francisco,2018
289392,5,San Francisco,2018
1515630,5,San Francisco,2018
63792,5,San Francisco,2018
278557,5,San Francisco,2018
399516,5,San Francisco,2018
281431,5,San Francisco,2018
799101,5,San Francisco,2018
805798,5,San Francisco,2018
919599,5,San Francisco,2018
825811,5,San Francisco,2018
1425953,5,San Francisco,2018
81949,5,San Francisco,2018
38482,5,San Francisco,2018
866783,5,San Francisco,2018
386198,5,San Francisco,2018
825479,5,San Francisco,2018
2307150,5,San Francisco,2018
879015,5,San Francisco,2018
678997,5,San Francisco,2018
749714,5,San Francisco,2018
747502,5,San Francisco,2018
429066,5,San Francisco,2018
29323,5,San Francisco,2018
217901,5,San Francisco,2018
1111376,5,San Francisco,2018
952718,5,San Francisco,2018
1160263,5,San Francisco,2018
1429048,5,San Francisco,2018
1178311,5,San Francisco,2018
463097,5,San Francisco,2018
20125,5,San Francisco,2018
738432,5,San Francisco,2018
213330,5,San Francisco,2018
24338,5,San Francisco,2018
230350,5,San Francisco,2018
32455,5,San Francisco,2018
747360,5,San Francisco,2018
895905,5,San Francisco,2018
1412565,5,San Francisco,2018
19435,5,San Francisco,2018
752618,5,San Francisco,2018
3394545,5,San Francisco,2018
17630,5,San Francisco,2018
980404,5,San Francisco,2018
1673632,5,San Francisco,2018
2812261,4,San Francisco,2018
481366,4,San Francisco,2018
172,4,San Francisco,2018
709032,4,San Francisco,2018
714,4,San Francisco,2018
841760,4,San Francisco,2018
841761,4,San Francisco,2018
174643,4,San Francisco,2018
841772,4,San Francisco,2018
2792059,4,San Francisco,2018
758556,4,San Francisco,2018
19715,4,San Francisco,2018
305,4,San Francisco,2018
1234247,4,San Francisco,2018
708958,4,San Francisco,2018
688188,4,San Francisco,2018
27047,4,San Francisco,2018
13284,4,San Francisco,2018
749221,4,San Francisco,2018
112183,4,San Francisco,2018
1731998,4,San Francisco,2018
7580,4,San Francisco,2018
175837,4,San Francisco,2018
835025,4,San Francisco,2018
730509,4,San Francisco,2018
1717105,4,San Francisco,2018
29248,4,San Francisco,2018
367383,4,San Francisco,2018
446984,4,San Francisco,2018
23556,4,San Francisco,2018
866528,4,San Francisco,2018
364405,4,San Francisco,2018
117921,4,San Francisco,2018
1686028,4,San Francisco,2018
704502,4,San Francisco,2018
948025,4,San Francisco,2018
495142,4,San Francisco,2018
28688,4,San Francisco,2018
748705,4,San Francisco,2018
396293,4,San Francisco,2018
911375,4,San Francisco,2018
653224,4,San Francisco,2018
163506,4,San Francisco,2018
2067975,4,San Francisco,2018
43591,4,San Francisco,2018
328713,4,San Francisco,2018
848191,4,San Francisco,2018
930184,4,San Francisco,2018
2920001,4,San Francisco,2018
423501,4,San Francisco,2018
430671,4,San Francisco,2018
1043485,4,San Francisco,2018
327525,4,San Francisco,2018
266742,4,San Francisco,2018
34086,4,San Francisco,2018
422229,4,San Francisco,2018
647854,4,San Francisco,2018
1949410,4,San Francisco,2018
767225,4,San Francisco,2018
17521,4,San Francisco,2018
1831095,4,San Francisco,2018
2080079,4,San Francisco,2018
303055,4,San Francisco,2018
147884,4,San Francisco,2018
61862,4,San Francisco,2018
642564,4,San Francisco,2018
20291,4,San Francisco,2018
773740,4,San Francisco,2018
63000,4,San Francisco,2018
205708,4,San Francisco,2018
302562,4,San Francisco,2018
2116455,4,San Francisco,2018
1054256,4,San Francisco,2018
913219,4,San Francisco,2018
424633,4,San Francisco,2018
485443,4,San Francisco,2018
317669,3,San Francisco,2018
3638742,3,San Francisco,2018
996486,3,San Francisco,2018
2650187,3,San Francisco,2018
917990,3,San Francisco,2018
108876,3,San Francisco,2018
616107,3,San Francisco,2018
286058,3,San Francisco,2018
1089056,3,San Francisco,2018
15030,3,San Francisco,2018
998,3,San Francisco,2018
109346,3,San Francisco,2018
913001,3,San Francisco,2018
676508,3,San Francisco,2018
1309931,3,San Francisco,2018
863131,3,San Francisco,2018
340222,3,San Francisco,2018
321478,3,San Francisco,2018
916701,3,San Francisco,2018
145475,3,San Francisco,2018
2554773,3,San Francisco,2018
1598908,3,San Francisco,2018
22798,3,San Francisco,2018
147592,3,San Francisco,2018
147672,3,San Francisco,2018
841789,3,San Francisco,2018
841781,3,San Francisco,2018
747974,3,San Francisco,2018
841768,3,San Francisco,2018
859194,3,San Francisco,2018
677840,3,San Francisco,2018
350680,3,San Francisco,2018
741877,3,San Francisco,2018
847193,3,San Francisco,2018
149551,3,San Francisco,2018
292489,3,San Francisco,2018
914070,3,San Francisco,2018
452267,3,San Francisco,2018
838793,3,San Francisco,2018
848631,3,San Francisco,2018
118115,3,San Francisco,2018
343333,3,San Francisco,2018
324885,3,San Francisco,2018
1445795,3,San Francisco,2018
218710,3,San Francisco,2018
456853,3,San Francisco,2018
650771,3,San Francisco,2018
986428,3,San Francisco,2018
32544,3,San Francisco,2018
1792422,3,San Francisco,2018
56605,3,San Francisco,2018
33520,3,San Francisco,2018
435598,3,San Francisco,2018
17092,3,San Francisco,2018
933716,3,San Francisco,2018
32603,3,San Francisco,2018
1783503,3,San Francisco,2018
724346,3,San Francisco,2018
765334,3,San Francisco,2018
187268,3,San Francisco,2018
937036,3,San Francisco,2018
403733,3,San Francisco,2018
70032,3,San Francisco,2018
865167,3,San Francisco,2018
722342,3,San Francisco,2018
527980,3,San Francisco,2018
758552,3,San Francisco,2018
4939,3,San Francisco,2018
2045841,3,San Francisco,2018
183998,3,San Francisco,2018
46415,3,San Francisco,2018
773549,3,San Francisco,2018
737012,3,San Francisco,2018
736966,3,San Francisco,2018
37319,3,San Francisco,2018
425568,3,San Francisco,2018
651288,3,San Francisco,2018
654155,3,San Francisco,2018
1909106,3,San Francisco,2018
2987037,3,San Francisco,2018
377,3,San Francisco,2018
780304,3,San Francisco,2018
34728,3,San Francisco,2018
34476,3,San Francisco,2018
420537,3,San Francisco,2018
270883,3,San Francisco,2018
210688,3,San Francisco,2018
2000059,3,San Francisco,2018
201407,3,San Francisco,2018
402306,3,San Francisco,2018
70362,3,San Francisco,2018
391870,3,San Francisco,2018
81038,3,San Francisco,2018
28364,3,San Francisco,2018
811506,3,San Francisco,2018
773414,3,San Francisco,2018
976250,3,San Francisco,2018
386641,3,San Francisco,2018
810099,3,San Francisco,2018
2404803,3,San Francisco,2018
738947,3,San Francisco,2018
626605,3,San Francisco,2018
182135,3,San Francisco,2018
910983,3,San Francisco,2018
1263262,3,San Francisco,2018
89190,3,San Francisco,2018
13200,3,San Francisco,2018
80832,3,San Francisco,2018
1276353,3,San Francisco,2018
491170,3,San Francisco,2018
721115,3,San Francisco,2018
3090,3,San Francisco,2018
967882,3,San Francisco,2018
27201,3,San Francisco,2018
2738668,3,San Francisco,2018
1525980,3,San Francisco,2018
282109,3,San Francisco,2018
