observer,obs_count,city,year
5420,17,San Francisco,2018
450142,17,San Francisco,2018
906485,16,San Francisco,2018
898752,16,San Francisco,2018
924373,16,San Francisco,2018
795904,16,San Francisco,2018
603381,16,San Francisco,2018
445431,16,San Francisco,2018
918650,16,San Francisco,2018
89029,16,San Francisco,2018
399831,16,San Francisco,2018
914939,16,San Francisco,2018
841758,16,San Francisco,2018
925017,16,San Francisco,2018
916865,16,San Francisco,2018
234886,16,San Francisco,2018
852073,16,San Francisco,2018
726367,16,San Francisco,2018
918019,16,San Francisco,2018
922704,16,San Francisco,2018
781821,15,San Francisco,2018
918042,15,San Francisco,2018
886847,15,San Francisco,2018
916647,15,San Francisco,2018
841778,15,San Francisco,2018
910879,15,San Francisco,2018
4797,15,San Francisco,2018
922702,15,San Francisco,2018
847193,15,San Francisco,2018
757411,15,San Francisco,2018
895750,15,San Francisco,2018
964887,15,San Francisco,2018
742553,15,San Francisco,2018
912515,15,San Francisco,2018
2527,15,San Francisco,2018
920640,15,San Francisco,2018
922055,15,San Francisco,2018
854423,14,San Francisco,2018
452267,14,San Francisco,2018
554,14,San Francisco,2018
779795,14,San Francisco,2018
7592,14,San Francisco,2018
777293,14,San Francisco,2018
887116,14,San Francisco,2018
919444,14,San Francisco,2018
919205,14,San Francisco,2018
906803,14,San Francisco,2018
848631,14,San Francisco,2018
114836,14,San Francisco,2018
523016,13,San Francisco,2018
745351,13,San Francisco,2018
700254,13,San Francisco,2018
421985,13,San Francisco,2018
753473,13,San Francisco,2018
762349,13,San Francisco,2018
881577,13,San Francisco,2018
924889,13,San Francisco,2018
849226,13,San Francisco,2018
841768,13,San Francisco,2018
990237,13,San Francisco,2018
825811,13,San Francisco,2018
367547,13,San Francisco,2018
385008,13,San Francisco,2018
795050,13,San Francisco,2018
793283,13,San Francisco,2018
785312,13,San Francisco,2018
895348,13,San Francisco,2018
861270,13,San Francisco,2018
114062,13,San Francisco,2018
900764,13,San Francisco,2018
64377,13,San Francisco,2018
646624,13,San Francisco,2018
918326,13,San Francisco,2018
922625,13,San Francisco,2018
918024,13,San Francisco,2018
921129,13,San Francisco,2018
922559,13,San Francisco,2018
918971,13,San Francisco,2018
21209,13,San Francisco,2018
918596,13,San Francisco,2018
922761,13,San Francisco,2018
918594,13,San Francisco,2018
918021,13,San Francisco,2018
4430,13,San Francisco,2018
808806,12,San Francisco,2018
918952,12,San Francisco,2018
752142,12,San Francisco,2018
917792,12,San Francisco,2018
912350,12,San Francisco,2018
755392,12,San Francisco,2018
847919,12,San Francisco,2018
821775,12,San Francisco,2018
923289,12,San Francisco,2018
2111627,12,San Francisco,2018
917695,12,San Francisco,2018
921070,12,San Francisco,2018
859190,12,San Francisco,2018
630593,12,San Francisco,2018
536,12,San Francisco,2018
865709,12,San Francisco,2018
605848,12,San Francisco,2018
922661,12,San Francisco,2018
522036,12,San Francisco,2018
922640,12,San Francisco,2018
553134,12,San Francisco,2018
225980,12,San Francisco,2018
922610,12,San Francisco,2018
532567,12,San Francisco,2018
746391,12,San Francisco,2018
841767,11,San Francisco,2018
841765,11,San Francisco,2018
254034,11,San Francisco,2018
63244,11,San Francisco,2018
453711,11,San Francisco,2018
18871,11,San Francisco,2018
918764,11,San Francisco,2018
808435,11,San Francisco,2018
14004,11,San Francisco,2018
427159,11,San Francisco,2018
447953,11,San Francisco,2018
754002,11,San Francisco,2018
751767,11,San Francisco,2018
922613,11,San Francisco,2018
922623,11,San Francisco,2018
629359,11,San Francisco,2018
177080,11,San Francisco,2018
824735,11,San Francisco,2018
76555,11,San Francisco,2018
991111,11,San Francisco,2018
791120,10,San Francisco,2018
777398,10,San Francisco,2018
718846,10,San Francisco,2018
918614,10,San Francisco,2018
22504,10,San Francisco,2018
918772,10,San Francisco,2018
922641,10,San Francisco,2018
507734,10,San Francisco,2018
450328,10,San Francisco,2018
919037,10,San Francisco,2018
759048,10,San Francisco,2018
886874,10,San Francisco,2018
841668,10,San Francisco,2018
900534,10,San Francisco,2018
917972,10,San Francisco,2018
918103,10,San Francisco,2018
174276,10,San Francisco,2018
841763,10,San Francisco,2018
477432,10,San Francisco,2018
918865,10,San Francisco,2018
754765,10,San Francisco,2018
766743,10,San Francisco,2018
912207,10,San Francisco,2018
115786,10,San Francisco,2018
753553,10,San Francisco,2018
41482,10,San Francisco,2018
767213,10,San Francisco,2018
918457,10,San Francisco,2018
1013206,10,San Francisco,2018
911282,10,San Francisco,2018
911331,10,San Francisco,2018
918543,10,San Francisco,2018
771714,10,San Francisco,2018
920517,10,San Francisco,2018
907962,10,San Francisco,2018
333677,10,San Francisco,2018
270085,9,San Francisco,2018
886632,9,San Francisco,2018
917756,9,San Francisco,2018
798314,9,San Francisco,2018
778545,9,San Francisco,2018
393367,9,San Francisco,2018
412755,9,San Francisco,2018
854032,9,San Francisco,2018
521635,9,San Francisco,2018
796704,9,San Francisco,2018
914531,9,San Francisco,2018
927916,9,San Francisco,2018
923942,9,San Francisco,2018
918993,9,San Francisco,2018
767716,9,San Francisco,2018
886830,9,San Francisco,2018
686922,9,San Francisco,2018
447013,9,San Francisco,2018
93365,9,San Francisco,2018
607522,9,San Francisco,2018
772137,9,San Francisco,2018
918401,9,San Francisco,2018
605503,9,San Francisco,2018
856572,9,San Francisco,2018
896325,9,San Francisco,2018
922634,9,San Francisco,2018
922626,9,San Francisco,2018
63735,9,San Francisco,2018
914637,9,San Francisco,2018
66902,9,San Francisco,2018
451493,9,San Francisco,2018
915006,9,San Francisco,2018
327927,9,San Francisco,2018
741119,9,San Francisco,2018
533007,9,San Francisco,2018
807847,9,San Francisco,2018
168405,9,San Francisco,2018
567,9,San Francisco,2018
439153,8,San Francisco,2018
235833,8,San Francisco,2018
448271,8,San Francisco,2018
786440,8,San Francisco,2018
898721,8,San Francisco,2018
24029,8,San Francisco,2018
847761,8,San Francisco,2018
931692,8,San Francisco,2018
758556,8,San Francisco,2018
917973,8,San Francisco,2018
922619,8,San Francisco,2018
917990,8,San Francisco,2018
157996,8,San Francisco,2018
572449,8,San Francisco,2018
913675,8,San Francisco,2018
20369,8,San Francisco,2018
925029,8,San Francisco,2018
821648,8,San Francisco,2018
906794,8,San Francisco,2018
666739,8,San Francisco,2018
918605,8,San Francisco,2018
527098,8,San Francisco,2018
917982,8,San Francisco,2018
922540,8,San Francisco,2018
137952,8,San Francisco,2018
910752,8,San Francisco,2018
929315,8,San Francisco,2018
117570,8,San Francisco,2018
642564,8,San Francisco,2018
922673,8,San Francisco,2018
828533,7,San Francisco,2018
244769,7,San Francisco,2018
850955,7,San Francisco,2018
852681,7,San Francisco,2018
439164,7,San Francisco,2018
349220,7,San Francisco,2018
968530,7,San Francisco,2018
439124,7,San Francisco,2018
933608,7,San Francisco,2018
14634,7,San Francisco,2018
801619,7,San Francisco,2018
798770,7,San Francisco,2018
422579,7,San Francisco,2018
784631,7,San Francisco,2018
917840,7,San Francisco,2018
932225,7,San Francisco,2018
85904,7,San Francisco,2018
403806,7,San Francisco,2018
879203,7,San Francisco,2018
912105,7,San Francisco,2018
830940,7,San Francisco,2018
920571,7,San Francisco,2018
913046,7,San Francisco,2018
863178,7,San Francisco,2018
756019,7,San Francisco,2018
887657,7,San Francisco,2018
158791,7,San Francisco,2018
924709,7,San Francisco,2018
886846,7,San Francisco,2018
605816,7,San Francisco,2018
910696,7,San Francisco,2018
874904,7,San Francisco,2018
886844,7,San Francisco,2018
182959,7,San Francisco,2018
914045,7,San Francisco,2018
913989,7,San Francisco,2018
861707,7,San Francisco,2018
439173,7,San Francisco,2018
854825,7,San Francisco,2018
7550,7,San Francisco,2018
439279,7,San Francisco,2018
765465,7,San Francisco,2018
965829,7,San Francisco,2018
5,7,San Francisco,2018
439754,7,San Francisco,2018
818956,6,San Francisco,2018
39837,6,San Francisco,2018
76164,6,San Francisco,2018
654332,6,San Francisco,2018
928875,6,San Francisco,2018
841770,6,San Francisco,2018
886350,6,San Francisco,2018
886837,6,San Francisco,2018
918805,6,San Francisco,2018
388019,6,San Francisco,2018
835313,6,San Francisco,2018
826871,6,San Francisco,2018
682395,6,San Francisco,2018
584975,6,San Francisco,2018
317578,6,San Francisco,2018
922902,6,San Francisco,2018
618465,6,San Francisco,2018
842077,6,San Francisco,2018
922703,6,San Francisco,2018
61909,6,San Francisco,2018
281431,6,San Francisco,2018
282109,6,San Francisco,2018
812939,6,San Francisco,2018
233519,6,San Francisco,2018
389737,6,San Francisco,2018
4493,6,San Francisco,2018
28579,6,San Francisco,2018
916917,6,San Francisco,2018
917673,6,San Francisco,2018
919655,6,San Francisco,2018
920237,6,San Francisco,2018
762008,6,San Francisco,2018
920437,6,San Francisco,2018
247013,6,San Francisco,2018
914949,6,San Francisco,2018
460551,6,San Francisco,2018
77293,6,San Francisco,2018
871016,6,San Francisco,2018
896705,6,San Francisco,2018
49977,6,San Francisco,2018
32114,6,San Francisco,2018
2449494,6,San Francisco,2018
714,5,San Francisco,2018
50936,5,San Francisco,2018
927836,5,San Francisco,2018
764581,5,San Francisco,2018
936865,5,San Francisco,2018
18329,5,San Francisco,2018
44845,5,San Francisco,2018
687321,5,San Francisco,2018
798758,5,San Francisco,2018
922588,5,San Francisco,2018
10264,5,San Francisco,2018
819808,5,San Francisco,2018
389223,5,San Francisco,2018
86412,5,San Francisco,2018
720616,5,San Francisco,2018
391500,5,San Francisco,2018
1078,5,San Francisco,2018
756671,5,San Francisco,2018
920455,5,San Francisco,2018
920812,5,San Francisco,2018
910723,5,San Francisco,2018
920469,5,San Francisco,2018
919380,5,San Francisco,2018
755736,5,San Francisco,2018
911352,5,San Francisco,2018
919036,5,San Francisco,2018
910665,5,San Francisco,2018
384882,5,San Francisco,2018
811428,5,San Francisco,2018
893125,5,San Francisco,2018
313905,5,San Francisco,2018
1169046,5,San Francisco,2018
899437,5,San Francisco,2018
917995,5,San Francisco,2018
948871,5,San Francisco,2018
913709,5,San Francisco,2018
149023,5,San Francisco,2018
924658,5,San Francisco,2018
850917,5,San Francisco,2018
852265,5,San Francisco,2018
865883,5,San Francisco,2018
916948,5,San Francisco,2018
232300,5,San Francisco,2018
894711,5,San Francisco,2018
210688,5,San Francisco,2018
848595,5,San Francisco,2018
845312,5,San Francisco,2018
220060,5,San Francisco,2018
217152,5,San Francisco,2018
942683,5,San Francisco,2018
886841,5,San Francisco,2018
845716,5,San Francisco,2018
858259,5,San Francisco,2018
916635,5,San Francisco,2018
886842,5,San Francisco,2018
918416,5,San Francisco,2018
536329,4,San Francisco,2018
921197,4,San Francisco,2018
420773,4,San Francisco,2018
173260,4,San Francisco,2018
540330,4,San Francisco,2018
785793,4,San Francisco,2018
787694,4,San Francisco,2018
170807,4,San Francisco,2018
847009,4,San Francisco,2018
846176,4,San Francisco,2018
885101,4,San Francisco,2018
50657,4,San Francisco,2018
911974,4,San Francisco,2018
789864,4,San Francisco,2018
912155,4,San Francisco,2018
8371,4,San Francisco,2018
430177,4,San Francisco,2018
848876,4,San Francisco,2018
757544,4,San Francisco,2018
763506,4,San Francisco,2018
218309,4,San Francisco,2018
757124,4,San Francisco,2018
858253,4,San Francisco,2018
756539,4,San Francisco,2018
1995608,4,San Francisco,2018
856799,4,San Francisco,2018
455515,4,San Francisco,2018
856301,4,San Francisco,2018
912145,4,San Francisco,2018
460686,4,San Francisco,2018
27212,4,San Francisco,2018
919722,4,San Francisco,2018
30968,4,San Francisco,2018
914606,4,San Francisco,2018
753460,4,San Francisco,2018
753384,4,San Francisco,2018
917688,4,San Francisco,2018
544599,4,San Francisco,2018
956414,4,San Francisco,2018
900056,4,San Francisco,2018
913258,4,San Francisco,2018
316082,4,San Francisco,2018
924179,4,San Francisco,2018
695440,4,San Francisco,2018
820805,4,San Francisco,2018
20831,4,San Francisco,2018
820794,4,San Francisco,2018
911447,4,San Francisco,2018
548956,4,San Francisco,2018
912536,4,San Francisco,2018
839257,4,San Francisco,2018
53540,4,San Francisco,2018
838794,4,San Francisco,2018
383643,4,San Francisco,2018
723860,4,San Francisco,2018
146128,4,San Francisco,2018
962710,4,San Francisco,2018
823867,4,San Francisco,2018
918388,4,San Francisco,2018
913514,4,San Francisco,2018
844989,4,San Francisco,2018
396730,4,San Francisco,2018
845826,4,San Francisco,2018
845782,4,San Francisco,2018
258200,4,San Francisco,2018
21331,4,San Francisco,2018
561537,4,San Francisco,2018
797418,4,San Francisco,2018
920485,3,San Francisco,2018
923187,3,San Francisco,2018
918505,3,San Francisco,2018
861642,3,San Francisco,2018
217573,3,San Francisco,2018
463804,3,San Francisco,2018
754107,3,San Francisco,2018
645615,3,San Francisco,2018
861429,3,San Francisco,2018
676508,3,San Francisco,2018
145914,3,San Francisco,2018
715510,3,San Francisco,2018
912261,3,San Francisco,2018
708295,3,San Francisco,2018
674630,3,San Francisco,2018
892862,3,San Francisco,2018
36363,3,San Francisco,2018
40229,3,San Francisco,2018
912277,3,San Francisco,2018
907864,3,San Francisco,2018
922615,3,San Francisco,2018
873200,3,San Francisco,2018
753997,3,San Francisco,2018
924002,3,San Francisco,2018
886848,3,San Francisco,2018
920281,3,San Francisco,2018
886866,3,San Francisco,2018
53224,3,San Francisco,2018
170354,3,San Francisco,2018
913541,3,San Francisco,2018
744639,3,San Francisco,2018
2725204,3,San Francisco,2018
910255,3,San Francisco,2018
913732,3,San Francisco,2018
881916,3,San Francisco,2018
522159,3,San Francisco,2018
914022,3,San Francisco,2018
922740,3,San Francisco,2018
584086,3,San Francisco,2018
879351,3,San Francisco,2018
921106,3,San Francisco,2018
647841,3,San Francisco,2018
499209,3,San Francisco,2018
488096,3,San Francisco,2018
876652,3,San Francisco,2018
914489,3,San Francisco,2018
584114,3,San Francisco,2018
907377,3,San Francisco,2018
187036,3,San Francisco,2018
33986,3,San Francisco,2018
759971,3,San Francisco,2018
829300,3,San Francisco,2018
845952,3,San Francisco,2018
13405,3,San Francisco,2018
776683,3,San Francisco,2018
427485,3,San Francisco,2018
926462,3,San Francisco,2018
912073,3,San Francisco,2018
819815,3,San Francisco,2018
1542326,3,San Francisco,2018
780211,3,San Francisco,2018
937190,3,San Francisco,2018
938666,3,San Francisco,2018
292453,3,San Francisco,2018
817501,3,San Francisco,2018
784373,3,San Francisco,2018
784595,3,San Francisco,2018
251709,3,San Francisco,2018
847055,3,San Francisco,2018
776161,3,San Francisco,2018
1502573,3,San Francisco,2018
419193,3,San Francisco,2018
904421,3,San Francisco,2018
407415,3,San Francisco,2018
791554,3,San Francisco,2018
918156,3,San Francisco,2018
101094,3,San Francisco,2018
1467267,3,San Francisco,2018
104877,3,San Francisco,2018
923708,3,San Francisco,2018
44450,3,San Francisco,2018
845915,3,San Francisco,2018
397614,3,San Francisco,2018
1450674,3,San Francisco,2018
1579424,3,San Francisco,2018
778979,3,San Francisco,2018
850558,3,San Francisco,2018
27457,3,San Francisco,2018
450206,3,San Francisco,2018
324863,3,San Francisco,2018
828435,3,San Francisco,2018
918434,3,San Francisco,2018
6201,3,San Francisco,2018
825479,3,San Francisco,2018
765954,3,San Francisco,2018
857219,3,San Francisco,2018
766973,3,San Francisco,2018
916933,3,San Francisco,2018
936530,3,San Francisco,2018
918945,3,San Francisco,2018
313990,3,San Francisco,2018
923768,3,San Francisco,2018
769235,3,San Francisco,2018
911595,3,San Francisco,2018
1424156,2,San Francisco,2018
273226,2,San Francisco,2018
353245,2,San Francisco,2018
361231,2,San Francisco,2018
600790,2,San Francisco,2018
587545,2,San Francisco,2018
317200,2,San Francisco,2018
586434,2,San Francisco,2018
154296,2,San Francisco,2018
96889,2,San Francisco,2018
276829,2,San Francisco,2018
629460,2,San Francisco,2018
62903,2,San Francisco,2018
318333,2,San Francisco,2018
612258,2,San Francisco,2018
115392,2,San Francisco,2018
330265,2,San Francisco,2018
38215,2,San Francisco,2018
609995,2,San Francisco,2018
302289,2,San Francisco,2018
279449,2,San Francisco,2018
622505,2,San Francisco,2018
608422,2,San Francisco,2018
549,2,San Francisco,2018
38974,2,San Francisco,2018
623511,2,San Francisco,2018
17569,2,San Francisco,2018
557564,2,San Francisco,2018
1000110,2,San Francisco,2018
370917,2,San Francisco,2018
382165,2,San Francisco,2018
34686,2,San Francisco,2018
34476,2,San Francisco,2018
384080,2,San Francisco,2018
622342,2,San Francisco,2018
316492,2,San Francisco,2018
627895,2,San Francisco,2018
629155,2,San Francisco,2018
145575,2,San Francisco,2018
2106403,2,San Francisco,2018
557090,2,San Francisco,2018
458773,2,San Francisco,2018
31243,2,San Francisco,2018
189377,2,San Francisco,2018
430964,2,San Francisco,2018
1613052,2,San Francisco,2018
990168,2,San Francisco,2018
438206,2,San Francisco,2018
242884,2,San Francisco,2018
79343,2,San Francisco,2018
230350,2,San Francisco,2018
1101877,2,San Francisco,2018
1985563,2,San Francisco,2018
80123,2,San Francisco,2018
457526,2,San Francisco,2018
32092,2,San Francisco,2018
6689,2,San Francisco,2018
947722,2,San Francisco,2018
930800,2,San Francisco,2018
454447,2,San Francisco,2018
223249,2,San Francisco,2018
80832,2,San Francisco,2018
4576,2,San Francisco,2018
221939,2,San Francisco,2018
4939,2,San Francisco,2018
1105715,2,San Francisco,2018
218413,2,San Francisco,2018
4721,2,San Francisco,2018
469447,2,San Francisco,2018
997081,2,San Francisco,2018
551719,2,San Francisco,2018
254706,2,San Francisco,2018
548588,2,San Francisco,2018
402306,2,San Francisco,2018
1453834,2,San Francisco,2018
547356,2,San Francisco,2018
547248,2,San Francisco,2018
543456,2,San Francisco,2018
540632,2,San Francisco,2018
402494,2,San Francisco,2018
539664,2,San Francisco,2018
162368,2,San Francisco,2018
219027,2,San Francisco,2018
535299,2,San Francisco,2018
420716,2,San Francisco,2018
425713,2,San Francisco,2018
176092,2,San Francisco,2018
32435,2,San Francisco,2018
951772,2,San Francisco,2018
518439,2,San Francisco,2018
3161,2,San Francisco,2018
928956,2,San Francisco,2018
949351,2,San Francisco,2018
506786,2,San Francisco,2018
929066,2,San Francisco,2018
1525980,2,San Francisco,2018
251561,2,San Francisco,2018
422835,2,San Francisco,2018
218443,2,San Francisco,2018
753482,2,San Francisco,2018
3530629,2,San Francisco,2018
912579,2,San Francisco,2018
769088,2,San Francisco,2018
913589,2,San Francisco,2018
772953,2,San Francisco,2018
776487,2,San Francisco,2018
777705,2,San Francisco,2018
779081,2,San Francisco,2018
913099,2,San Francisco,2018
781462,2,San Francisco,2018
924012,2,San Francisco,2018
791830,2,San Francisco,2018
927021,2,San Francisco,2018
791864,2,San Francisco,2018
792973,2,San Francisco,2018
912385,2,San Francisco,2018
912300,2,San Francisco,2018
794059,2,San Francisco,2018
812002,2,San Francisco,2018
813815,2,San Francisco,2018
924363,2,San Francisco,2018
910977,2,San Francisco,2018
914016,2,San Francisco,2018
914157,2,San Francisco,2018
914621,2,San Francisco,2018
923937,2,San Francisco,2018
744248,2,San Francisco,2018
746264,2,San Francisco,2018
747370,2,San Francisco,2018
747601,2,San Francisco,2018
748664,2,San Francisco,2018
748986,2,San Francisco,2018
927928,2,San Francisco,2018
918199,2,San Francisco,2018
918107,2,San Francisco,2018
751133,2,San Francisco,2018
918039,2,San Francisco,2018
917877,2,San Francisco,2018
751214,2,San Francisco,2018
917777,2,San Francisco,2018
751407,2,San Francisco,2018
753475,2,San Francisco,2018
917761,2,San Francisco,2018
917703,2,San Francisco,2018
916957,2,San Francisco,2018
924456,2,San Francisco,2018
820471,2,San Francisco,2018
918842,2,San Francisco,2018
888743,2,San Francisco,2018
890153,2,San Francisco,2018
889947,2,San Francisco,2018
889560,2,San Francisco,2018
860214,2,San Francisco,2018
861000,2,San Francisco,2018
861479,2,San Francisco,2018
889101,2,San Francisco,2018
861627,2,San Francisco,2018
862602,2,San Francisco,2018
863699,2,San Francisco,2018
820813,2,San Francisco,2018
864488,2,San Francisco,2018
886871,2,San Francisco,2018
886845,2,San Francisco,2018
886836,2,San Francisco,2018
886835,2,San Francisco,2018
882747,2,San Francisco,2018
869252,2,San Francisco,2018
876020,2,San Francisco,2018
882530,2,San Francisco,2018
890721,2,San Francisco,2018
858761,2,San Francisco,2018
895303,2,San Francisco,2018
895550,2,San Francisco,2018
907731,2,San Francisco,2018
826939,2,San Francisco,2018
906482,2,San Francisco,2018
832466,2,San Francisco,2018
833791,2,San Francisco,2018
834951,2,San Francisco,2018
834957,2,San Francisco,2018
904512,2,San Francisco,2018
835503,2,San Francisco,2018
901059,2,San Francisco,2018
900620,2,San Francisco,2018
898945,2,San Francisco,2018
898702,2,San Francisco,2018
847005,2,San Francisco,2018
847014,2,San Francisco,2018
896133,2,San Francisco,2018
895921,2,San Francisco,2018
847471,2,San Francisco,2018
851163,2,San Francisco,2018
918824,2,San Francisco,2018
776534,2,San Francisco,2018
881000,2,San Francisco,2018
739960,2,San Francisco,2018
739597,2,San Francisco,2018
923596,2,San Francisco,2018
928735,2,San Francisco,2018
736662,2,San Francisco,2018
919491,2,San Francisco,2018
697383,2,San Francisco,2018
919508,2,San Francisco,2018
922550,2,San Francisco,2018
919725,2,San Francisco,2018
733988,2,San Francisco,2018
921299,2,San Francisco,2018
732957,2,San Francisco,2018
921095,2,San Francisco,2018
920696,2,San Francisco,2018
920683,2,San Francisco,2018
919736,2,San Francisco,2018
920664,2,San Francisco,2018
919936,2,San Francisco,2018
920380,2,San Francisco,2018
928238,2,San Francisco,2018
729389,2,San Francisco,2018
923643,2,San Francisco,2018
729433,2,San Francisco,2018
739876,2,San Francisco,2018
699085,2,San Francisco,2018
923083,2,San Francisco,2018
741313,2,San Francisco,2018
660212,2,San Francisco,2018
923050,2,San Francisco,2018
3207729,1,San Francisco,2018
172415,1,San Francisco,2018
952718,1,San Francisco,2018
905579,1,San Francisco,2018
905509,1,San Francisco,2018
986174,1,San Francisco,2018
80102,1,San Francisco,2018
904886,1,San Francisco,2018
954230,1,San Francisco,2018
80329,1,San Francisco,2018
882739,1,San Francisco,2018
3304433,1,San Francisco,2018
810,1,San Francisco,2018
981951,1,San Francisco,2018
906084,1,San Francisco,2018
168440,1,San Francisco,2018
85901,1,San Francisco,2018
3108795,1,San Francisco,2018
901933,1,San Francisco,2018
901584,1,San Francisco,2018
901284,1,San Francisco,2018
168126,1,San Francisco,2018
901126,1,San Francisco,2018
2508152,1,San Francisco,2018
981648,1,San Francisco,2018
905805,1,San Francisco,2018
920621,1,San Francisco,2018
76855,1,San Francisco,2018
906097,1,San Francisco,2018
54755,1,San Francisco,2018
55964,1,San Francisco,2018
910177,1,San Francisco,2018
990983,1,San Francisco,2018
909963,1,San Francisco,2018
881647,1,San Francisco,2018
909714,1,San Francisco,2018
881780,1,San Francisco,2018
924507,1,San Francisco,2018
907850,1,San Francisco,2018
907833,1,San Francisco,2018
907736,1,San Francisco,2018
881946,1,San Francisco,2018
923248,1,San Francisco,2018
923151,1,San Francisco,2018
924561,1,San Francisco,2018
66538,1,San Francisco,2018
906986,1,San Francisco,2018
920448,1,San Francisco,2018
71168,1,San Francisco,2018
906639,1,San Francisco,2018
920597,1,San Francisco,2018
96884,1,San Francisco,2018
900762,1,San Francisco,2018
900309,1,San Francisco,2018
2524981,1,San Francisco,2018
892880,1,San Francisco,2018
140881,1,San Francisco,2018
923102,1,San Francisco,2018
141198,1,San Francisco,2018
922570,1,San Francisco,2018
895099,1,San Francisco,2018
142155,1,San Francisco,2018
142206,1,San Francisco,2018
142370,1,San Francisco,2018
964255,1,San Francisco,2018
963949,1,San Francisco,2018
894689,1,San Francisco,2018
922585,1,San Francisco,2018
716,1,San Francisco,2018
922606,1,San Francisco,2018
922792,1,San Francisco,2018
889932,1,San Francisco,2018
957055,1,San Francisco,2018
922757,1,San Francisco,2018
889551,1,San Francisco,2018
2847050,1,San Francisco,2018
958611,1,San Francisco,2018
825,1,San Francisco,2018
3081209,1,San Francisco,2018
888891,1,San Francisco,2018
964330,1,San Francisco,2018
2720552,1,San Francisco,2018
964411,1,San Francisco,2018
133009,1,San Francisco,2018
102052,1,San Francisco,2018
899938,1,San Francisco,2018
978329,1,San Francisco,2018
923629,1,San Francisco,2018
898861,1,San Francisco,2018
898800,1,San Francisco,2018
898720,1,San Francisco,2018
2527846,1,San Francisco,2018
897209,1,San Francisco,2018
924647,1,San Francisco,2018
2552229,1,San Francisco,2018
2625656,1,San Francisco,2018
922487,1,San Francisco,2018
910192,1,San Francisco,2018
923134,1,San Francisco,2018
117493,1,San Francisco,2018
965198,1,San Francisco,2018
117562,1,San Francisco,2018
924655,1,San Francisco,2018
117892,1,San Francisco,2018
2667416,1,San Francisco,2018
895620,1,San Francisco,2018
129325,1,San Francisco,2018
995313,1,San Francisco,2018
1453280,1,San Francisco,2018
53351,1,San Francisco,2018
915011,1,San Francisco,2018
1175860,1,San Francisco,2018
1161691,1,San Francisco,2018
917679,1,San Francisco,2018
1134151,1,San Francisco,2018
26376,1,San Francisco,2018
27201,1,San Francisco,2018
917678,1,San Francisco,2018
917475,1,San Francisco,2018
1127190,1,San Francisco,2018
919494,1,San Francisco,2018
923817,1,San Francisco,2018
1110637,1,San Francisco,2018
923894,1,San Francisco,2018
914644,1,San Francisco,2018
919467,1,San Francisco,2018
1083234,1,San Francisco,2018
1081736,1,San Francisco,2018
1072506,1,San Francisco,2018
914638,1,San Francisco,2018
1067289,1,San Francisco,2018
1599977,1,San Francisco,2018
1062239,1,San Francisco,2018
914585,1,San Francisco,2018
914546,1,San Francisco,2018
914492,1,San Francisco,2018
914313,1,San Francisco,2018
914274,1,San Francisco,2018
31371,1,San Francisco,2018
11548,1,San Francisco,2018
21823,1,San Francisco,2018
920361,1,San Francisco,2018
18777,1,San Francisco,2018
918836,1,San Francisco,2018
919006,1,San Francisco,2018
918671,1,San Francisco,2018
1413231,1,San Francisco,2018
919008,1,San Francisco,2018
17118,1,San Francisco,2018
1365385,1,San Francisco,2018
15182,1,San Francisco,2018
918665,1,San Francisco,2018
919017,1,San Francisco,2018
1364868,1,San Francisco,2018
1236478,1,San Francisco,2018
918530,1,San Francisco,2018
918526,1,San Francisco,2018
919363,1,San Francisco,2018
14331,1,San Francisco,2018
918337,1,San Francisco,2018
919056,1,San Francisco,2018
1477370,1,San Francisco,2018
19796,1,San Francisco,2018
923685,1,San Francisco,2018
1215579,1,San Francisco,2018
1182265,1,San Francisco,2018
1181533,1,San Francisco,2018
919199,1,San Francisco,2018
917999,1,San Francisco,2018
919239,1,San Francisco,2018
21786,1,San Francisco,2018
923981,1,San Francisco,2018
1603226,1,San Francisco,2018
923683,1,San Francisco,2018
919872,1,San Francisco,2018
912599,1,San Francisco,2018
1009535,1,San Francisco,2018
912566,1,San Francisco,2018
1008873,1,San Francisco,2018
38698,1,San Francisco,2018
6755,1,San Francisco,2018
919836,1,San Francisco,2018
912539,1,San Francisco,2018
39646,1,San Francisco,2018
919871,1,San Francisco,2018
912387,1,San Francisco,2018
6316,1,San Francisco,2018
40735,1,San Francisco,2018
43345,1,San Francisco,2018
32269,1,San Francisco,2018
1004772,1,San Francisco,2018
43760,1,San Francisco,2018
924216,1,San Francisco,2018
911793,1,San Francisco,2018
911637,1,San Francisco,2018
46084,1,San Francisco,2018
911529,1,San Francisco,2018
2044459,1,San Francisco,2018
1437139,1,San Francisco,2018
995608,1,San Francisco,2018
911195,1,San Francisco,2018
920350,1,San Francisco,2018
910718,1,San Francisco,2018
912601,1,San Francisco,2018
912608,1,San Francisco,2018
36339,1,San Francisco,2018
912611,1,San Francisco,2018
32423,1,San Francisco,2018
913759,1,San Francisco,2018
913594,1,San Francisco,2018
1650851,1,San Francisco,2018
8652,1,San Francisco,2018
919691,1,San Francisco,2018
1044972,1,San Francisco,2018
1034830,1,San Francisco,2018
1027971,1,San Francisco,2018
1024458,1,San Francisco,2018
913208,1,San Francisco,2018
8172,1,San Francisco,2018
33419,1,San Francisco,2018
881568,1,San Francisco,2018
919706,1,San Francisco,2018
