id,observed_on_string,time_observed_at,created_time_zone,created_at,updated_at,description,user_id,user_login,quality_grade,reviewed_by,faves_count,num_identification_agreements,num_identification_disagreements,identifications_most_agree,identifications_most_disagree,captive,place_guess,place_ids,longitude,latitude,positional_accuracy,geoprivacy,taxon_geoprivacy,obscured,species_guess,taxon_id,taxon_name,preferred_common_name,iconic_taxon_name,taxon_rank,taxon_parent_id,taxon_native,taxon_endemic,taxon_threatened,taxon_search_rank,taxon_observations,identifications
43666815,2020-04-26 4:40:16 PM GMT+01:00,2020-04-26T16:40:16+02:00,Europe/Amsterdam,2020-04-26T19:18:10+02:00,2020-04-27T23:52:54+02:00,Flying low at first over King George's playing fields and Walnut Tree Allotment on Ham Street before I could snap a photo as it soared towards Richmond Park,2072865,ken221,research,"[366926, 725272, 1599036, 2072865]",0,3,0,True,False,False,"Richmond TW10 7HD, UK","[6857, 6858, 30395, 59614, 66357, 67952, 80627, 81490, 96372, 97391, 108692, 149128]",51.4417553997,-0.3162414,8,obscured,open,False,Holly Blue,55640,Celastrina argiolus,Holly Blue,Insecta,species,52485,True,False,False,5686,5686,"[{'user_id': 2072865, 'category': 'maverick', 'disagreement': False}, {'user_id': 1599036, 'category': 'improving', 'disagreement': True}, {'user_id': 725272, 'category': 'supporting', 'disagreement': False}, {'user_id': 366926, 'category': 'supporting', 'disagreement': False}, {'user_id': 2072865, 'category': 'supporting', 'disagreement': False}]"
43666963,Sun Apr 26 2020 18:18:33 GMT+0100 (GMT+1),2020-04-26T18:18:33+02:00,Europe/Amsterdam,2020-04-26T19:18:38+02:00,2020-04-26T19:20:08+02:00,Flying low at first over King George's playing fields and Walnut Tree Allotment on Ham Street before I could snap a photo as it soared towards Richmond Park,2849966,aimeiyodai,needs_id,"[1002688, 1599036]",0,0,0,False,False,False,"Great Britain, ロンドン, イングランド, GB","[6857, 6858, 30339, 59614, 66357, 67952, 80627, 81490, 96372, 97391, 108692, 149132]",51.5204007878,-0.2687984984,5,obscured,open,False,Holly Blue,53211,Senecio vulgaris,common groundsel,Plantae,species,53207,True,False,False,12328,12328,"[{'user_id': 1599036, 'category': 'leading', 'disagreement': None}]"
43667225,Sun Apr 26 2020 18:19:24 GMT+0100 (GMT+1),2020-04-26T18:19:24+02:00,Europe/Amsterdam,2020-04-26T19:19:28+02:00,2020-05-01T11:12:43+02:00,Flying low at first over King George's playing fields and Walnut Tree Allotment on Ham Street before I could snap a photo as it soared towards Richmond Park,2849966,aimeiyodai,needs_id,"[1002688, 1488476]",0,0,0,False,False,False,"North Acton Playing Fields, ロンドン, イングランド, GB","[6857, 6858, 30339, 59614, 66357, 67952, 80627, 81490, 96372, 97391, 108692, 149132]",51.520308503,-0.2692959644,5,obscured,open,False,Holly Blue,47125,Angiospermae,flowering plants,Plantae,subphylum,211194,False,False,False,23208931,23208931,"[{'user_id': 1488476, 'category': 'leading', 'disagreement': None}]"
43667432,Sun Apr 26 2020 18:19:28 GMT+0100 (GMT+1),2020-04-26T18:19:28+02:00,Europe/Amsterdam,2020-04-26T19:20:33+02:00,2020-04-27T09:53:10+02:00,Flying low at first over King George's playing fields and Walnut Tree Allotment on Ham Street before I could snap a photo as it soared towards Richmond Park,2101065,nickij,research,"[2101065, 2835206]",0,1,0,True,False,False,"Sexby Garden, London, England, GB","[6857, 6858, 30403, 59614, 66357, 67952, 80627, 81490, 96372, 97391, 108692, 149128]",51.4572682931,-0.0592675991,10,obscured,open,False,European holly,53856,Ilex aquifolium,European holly,Plantae,species,53854,True,False,False,13877,13877,"[{'user_id': 2101065, 'category': 'improving', 'disagreement': False}, {'user_id': 2835206, 'category': 'supporting', 'disagreement': False}]"
43667554,Sun Apr 26 2020 18:19:38 GMT+0100 (GMT+1),2020-04-26T18:19:38+02:00,Europe/Amsterdam,2020-04-26T19:21:10+02:00,2020-05-01T11:12:27+02:00,Flying low at first over King George's playing fields and Walnut Tree Allotment on Ham Street before I could snap a photo as it soared towards Richmond Park,2849966,aimeiyodai,needs_id,"[1002688, 1488476]",0,0,0,False,False,False,"North Acton Playing Fields, ロンドン, イングランド, GB","[6857, 6858, 30339, 59614, 66357, 67952, 80627, 81490, 96372, 97391, 108692, 149132]",51.5203556093,-0.2692018356,5,obscured,open,False,European holly,52818,Achillea,yarrows,Plantae,genus,900988,False,False,False,80708,80708,"[{'user_id': 1488476, 'category': 'leading', 'disagreement': None}]"
43667609,Sun Apr 26 2020 18:18:33 GMT+0100 (GMT+1),2020-04-26T18:18:33+02:00,Europe/Amsterdam,2020-04-26T19:21:20+02:00,2020-04-26T21:07:12+02:00,Flying low at first over King George's playing fields and Walnut Tree Allotment on Ham Street before I could snap a photo as it soared towards Richmond Park,2835097,starwars123,needs_id,"[160, 1002688, 2835097]",0,1,0,True,False,False,"Great Britain, London, England, GB","[6857, 6858, 30375, 59614, 66357, 67952, 80627, 81490, 96372, 97391, 108692, 149128]",51.4168293498,-0.1970703716,65,obscured,open,False,greater periwinkle,53326,Vinca major,greater periwinkle,Plantae,species,53327,False,False,False,13104,13104,"[{'user_id': 2835097, 'category': 'improving', 'disagreement': False}, {'user_id': 160, 'category': 'leading', 'disagreement': False}]"
43667671,Sun Apr 26 2020 18:20:59 GMT+0100 (GMT+1),2020-04-26T18:20:59+02:00,Europe/Amsterdam,2020-04-26T19:21:33+02:00,2020-05-01T11:10:35+02:00,Flying low at first over King George's playing fields and Walnut Tree Allotment on Ham Street before I could snap a photo as it soared towards Richmond Park,2849966,aimeiyodai,needs_id,"[1002688, 1488476]",0,0,0,False,False,False,"North Acton Playing Fields, ロンドン, イングランド, GB","[6857, 6858, 30339, 59614, 66357, 67952, 80627, 81490, 96372, 97391, 108692, 149132]",51.5204850678,-0.2692223713,5,obscured,open,False,greater periwinkle,47125,Angiospermae,flowering plants,Plantae,subphylum,211194,False,False,False,23208931,23208931,"[{'user_id': 1488476, 'category': 'leading', 'disagreement': None}]"
43667934,Sun Apr 26 2020 18:22:26 GMT+0100 (GMT+1),2020-04-26T18:22:26+02:00,Europe/Amsterdam,2020-04-26T19:22:30+02:00,2020-05-02T10:50:21+02:00,Flying low at first over King George's playing fields and Walnut Tree Allotment on Ham Street before I could snap a photo as it soared towards Richmond Park,2849966,aimeiyodai,needs_id,"[278557, 1002688, 1488476]",0,1,0,True,False,False,"North Acton Playing Fields, ロンドン, イングランド, GB","[6857, 6858, 30339, 59614, 66357, 67952, 80627, 81490, 96372, 97391, 108692, 149132]",51.5207840084,-0.2691846527,5,obscured,open,False,"grasses, sedges, and allies",47162,Poales,"grasses, sedges, and allies",Plantae,order,47163,False,False,False,1177251,1177251,"[{'user_id': 1488476, 'category': 'improving', 'disagreement': None}, {'user_id': 1002688, 'category': 'leading', 'disagreement': False}]"
43668201,Sun Apr 26 2020 18:22:45 GMT+0100 (GMT+1),2020-04-26T18:22:45+02:00,Europe/Amsterdam,2020-04-26T19:23:18+02:00,2020-05-02T10:51:03+02:00,Flying low at first over King George's playing fields and Walnut Tree Allotment on Ham Street before I could snap a photo as it soared towards Richmond Park,2849966,aimeiyodai,needs_id,"[1002688, 1488476]",0,1,0,True,False,False,"North Acton Playing Fields, ロンドン, イングランド, GB","[6857, 6858, 30339, 59614, 66357, 67952, 80627, 81490, 96372, 97391, 108692, 149132]",51.5209353436,-0.2693316713,5,obscured,open,False,vascular plants,211194,Tracheophyta,vascular plants,Plantae,phylum,47126,False,False,False,24655886,24655886,"[{'user_id': 1488476, 'category': 'improving', 'disagreement': None}, {'user_id': 1002688, 'category': 'leading', 'disagreement': False}]"
43668322,Sun Apr 26 2020 18:23:39 GMT+0100 (GMT+1),2020-04-26T18:23:39+02:00,Europe/Amsterdam,2020-04-26T19:23:43+02:00,2020-04-26T19:25:07+02:00,Flying low at first over King George's playing fields and Walnut Tree Allotment on Ham Street before I could snap a photo as it soared towards Richmond Park,2835097,starwars123,needs_id,"[1002688, 2835097]",0,0,0,False,False,False,"Great Britain, London, England, GB","[6857, 6858, 30375, 59614, 66357, 67952, 80627, 81490, 96372, 97391, 108692, 149128]",51.4168610657,-0.1970908139,12,obscured,open,False,vascular plants,55847,Euonymus europaeus,Spindle,Plantae,species,47538,True,False,False,6631,6631,"[{'user_id': 2835097, 'category': 'leading', 'disagreement': False}]"
43668324,Sun Apr 26 2020 18:22:23 GMT+0100 (GMT+1),2020-04-26T18:22:23+02:00,Europe/Amsterdam,2020-04-26T19:23:44+02:00,2020-04-26T21:06:17+02:00,Flying low at first over King George's playing fields and Walnut Tree Allotment on Ham Street before I could snap a photo as it soared towards Richmond Park,2101065,nickij,needs_id,"[160, 1002688, 2101065]",0,1,0,True,False,False,"Peckham Rye Park, London, England, GB","[6857, 6858, 30403, 59614, 66357, 67952, 80627, 81490, 96372, 97391, 108692, 149128]",51.4578196547,-0.059267683,10,obscured,open,False,greater periwinkle,53326,Vinca major,greater periwinkle,Plantae,species,53327,False,False,False,13104,13104,"[{'user_id': 2101065, 'category': 'improving', 'disagreement': False}, {'user_id': 160, 'category': 'leading', 'disagreement': False}]"
43669174,Sun Apr 26 2020 18:26:31 GMT+0100 (GMT+1),2020-04-26T18:26:31+02:00,Europe/Amsterdam,2020-04-26T19:26:39+02:00,2020-05-10T20:33:02+02:00,Flying low at first over King George's playing fields and Walnut Tree Allotment on Ham Street before I could snap a photo as it soared towards Richmond Park,2835097,starwars123,research,"[160, 2835097]",0,1,0,True,False,False,"Great Britain, London, England, GB","[6857, 6858, 30375, 59614, 66357, 67952, 80627, 81490, 96372, 97391, 108692, 149128]",51.4168731776,-0.1969535183,10,obscured,open,False,herb Robert,55925,Geranium robertianum,herb Robert,Plantae,species,964908,True,False,False,24670,24670,"[{'user_id': 2835097, 'category': 'improving', 'disagreement': False}, {'user_id': 160, 'category': 'supporting', 'disagreement': False}]"
43669175,Sun Apr 26 2020 18:25:43 GMT+0100 (GMT+1),2020-04-26T18:25:43+02:00,Europe/Amsterdam,2020-04-26T19:26:39+02:00,2020-04-26T21:04:19+02:00,Flying low at first over King George's playing fields and Walnut Tree Allotment on Ham Street before I could snap a photo as it soared towards Richmond Park,2101065,nickij,research,"[160, 2101065]",0,1,0,True,False,False,"Peckham Rye Common, London, England, GB","[6857, 6858, 30403, 59614, 66357, 67952, 80627, 81490, 96372, 97391, 108692, 149128]",51.4582859399,-0.0583118945,5,obscured,open,False,White deadnettle,55876,Lamium album,White deadnettle,Plantae,species,55460,True,False,False,10012,10012,"[{'user_id': 2101065, 'category': 'improving', 'disagreement': False}, {'user_id': 160, 'category': 'supporting', 'disagreement': False}]"
43669206,2020-04-26 6:27:41 PM GMT+01:00,2020-04-26T18:27:41+02:00,Europe/Amsterdam,2020-04-26T19:26:43+02:00,2020-04-27T19:11:47+02:00,Flying low at first over King George's playing fields and Walnut Tree Allotment on Ham Street before I could snap a photo as it soared towards Richmond Park,205067,danielcahen,research,"[160, 205067]",0,1,0,True,False,False,"Turnham Green (Stop XX), Chiswick, London W4 4HJ, UK","[6857, 6858, 30357, 59614, 66357, 67952, 80627, 81490, 96372, 97391, 108692, 149132]",51.4922322,-0.2671547,15,obscured,open,False,Wall Lettuce,48543,Mycelis muralis,Wall Lettuce,Plantae,species,48544,True,False,False,6193,6193,"[{'user_id': 205067, 'category': 'improving', 'disagreement': False}, {'user_id': 160, 'category': 'supporting', 'disagreement': False}]"
43669321,2020-04-26 6:26:52 PM GMT+01:00,2020-04-26T18:26:52+02:00,Europe/Amsterdam,2020-04-26T19:27:05+02:00,2020-04-30T15:11:06+02:00,Flying low at first over King George's playing fields and Walnut Tree Allotment on Ham Street before I could snap a photo as it soared towards Richmond Park,159021,muki,research,"[160, 159021, 1754070]",0,2,0,True,False,False,"Elstree WD6, UK","[6857, 6858, 30355, 59614, 66357, 67952, 80627, 81490, 96372, 97391, 108692, 149131]",51.65762707,-0.2875233,5,obscured,open,False,Cuckooflower,54531,Cardamine pratensis,Cuckooflower,Plantae,species,49652,True,False,False,7559,7559,"[{'user_id': 159021, 'category': 'improving', 'disagreement': False}, {'user_id': 160, 'category': 'supporting', 'disagreement': False}, {'user_id': 1754070, 'category': 'supporting', 'disagreement': False}]"
43669423,Sun Apr 26 2020 18:23:11 GMT+0100 (GMT+1),2020-04-26T18:23:11+02:00,Europe/Amsterdam,2020-04-26T19:27:23+02:00,2020-05-01T16:13:46+02:00,Flying low at first over King George's playing fields and Walnut Tree Allotment on Ham Street before I could snap a photo as it soared towards Richmond Park,2827934,aika07,needs_id,"[894051, 1002688]",0,0,0,False,False,False,"Great Britain, London, England, GB","[6857, 6858, 30350, 59614, 66357, 67952, 80627, 81490, 96372, 97391, 108692, 149132]",51.576217984,-0.142210219,8,obscured,open,False,Tree resin,47126,Plantae,plants,Plantae,kingdom,48460,False,False,False,25569993,25569993,"[{'user_id': 894051, 'category': 'leading', 'disagreement': None}]"
43669946,Sun Apr 26 2020 18:29:17 GMT+0100 (GMT+1),2020-04-26T18:29:17+02:00,Europe/Amsterdam,2020-04-26T19:29:23+02:00,2020-04-26T19:31:27+02:00,Flying low at first over King George's playing fields and Walnut Tree Allotment on Ham Street before I could snap a photo as it soared towards Richmond Park,2835097,starwars123,needs_id,"[1002688, 2835097]",0,0,0,False,False,False,"Great Britain, London, England, GB","[6857, 6858, 30375, 59614, 66357, 67952, 80627, 81490, 96372, 97391, 108692, 149128]",51.4168647118,-0.1969811786,10,obscured,open,False,Tree resin,77969,Maytenus boaria,Maiten tree,Plantae,species,72231,False,False,False,1539,1539,"[{'user_id': 2835097, 'category': 'leading', 'disagreement': False}]"
43670008,2020-04-26 6:30:48 PM GMT+01:00,2020-04-26T18:30:48+02:00,Europe/Amsterdam,2020-04-26T19:29:38+02:00,2020-04-26T21:03:30+02:00,Flying low at first over King George's playing fields and Walnut Tree Allotment on Ham Street before I could snap a photo as it soared towards Richmond Park,159021,muki,research,"[160, 159021]",0,1,0,True,False,False,"Elstree WD6, UK","[6857, 6858, 30355, 59614, 66357, 67952, 80627, 81490, 96372, 97391, 108692, 149131]",51.65722831,-0.2859713,3,obscured,open,False,Cow Parsley,124544,Anthriscus sylvestris,Cow Parsley,Plantae,species,52847,True,False,False,15559,15559,"[{'user_id': 159021, 'category': 'improving', 'disagreement': False}, {'user_id': 160, 'category': 'supporting', 'disagreement': False}]"
43670207,Sun Apr 26 2020 18:29:47 GMT+0100 (GMT+1),2020-04-26T18:29:47+02:00,Europe/Amsterdam,2020-04-26T19:30:20+02:00,2020-04-26T21:03:07+02:00,Flying low at first over King George's playing fields and Walnut Tree Allotment on Ham Street before I could snap a photo as it soared towards Richmond Park,2101065,nickij,research,"[160, 2101065]",0,1,0,True,False,False,"Peckham Rye Common, London, England, GB","[6857, 6858, 30403, 59614, 66357, 67952, 80627, 81490, 96372, 97391, 108692, 149128]",51.4583107504,-0.0558508001,30,obscured,open,False,garlic mustard,56061,Alliaria petiolata,garlic mustard,Plantae,species,56062,True,False,False,44270,44270,"[{'user_id': 2101065, 'category': 'improving', 'disagreement': False}, {'user_id': 160, 'category': 'supporting', 'disagreement': False}]"
43670516,Sun Apr 26 2020 06:25:06 GMT+0100 (GMT+1),2020-04-26T06:25:06+02:00,Europe/Amsterdam,2020-04-26T19:31:28+02:00,2020-05-07T19:00:18+02:00,"On an 8 ft fence. I could not scare him away.
",2853995,poodlefish,research,"[270365, 677256, 938881, 2853995]",0,3,0,True,False,False,"Great Britain, London, England, GB","[6857, 6858, 30346, 59614, 66357, 67952, 80627, 81490, 96372, 97391, 108692, 149132]",51.53637167,-0.05322783,52,obscured,open,False,Red Fox,42069,Vulpes vulpes,Red Fox,Mammalia,species,42054,True,False,False,28640,28640,"[{'user_id': 2853995, 'category': 'improving', 'disagreement': False}, {'user_id': 938881, 'category': 'improving', 'disagreement': False}, {'user_id': 270365, 'category': 'supporting', 'disagreement': False}, {'user_id': 677256, 'category': 'supporting', 'disagreement': False}]"
43670560,2020-04-26 6:32:35 PM GMT+01:00,2020-04-26T18:32:35+02:00,Europe/Amsterdam,2020-04-26T19:31:36+02:00,2020-05-01T17:59:46+02:00,"On an 8 ft fence. I could not scare him away.
",205067,danielcahen,research,"[205067, 894051]",0,1,0,True,False,False,"Chiswick, London, UK","[6857, 6858, 30357, 59614, 66357, 67952, 80627, 81490, 96372, 97391, 108692, 149132]",51.488869,-0.2695087,21,obscured,open,False,Purple Toadflax,77778,Linaria purpurea,Purple Toadflax,Plantae,species,50791,False,False,False,2527,2527,"[{'user_id': 205067, 'category': 'improving', 'disagreement': False}, {'user_id': 894051, 'category': 'supporting', 'disagreement': False}]"
43670759,Sun Apr 26 2020 18:31:49 GMT+0100 (GMT+1),2020-04-26T18:31:49+02:00,Europe/Amsterdam,2020-04-26T19:32:08+02:00,2020-04-26T19:42:40+02:00,"On an 8 ft fence. I could not scare him away.
",2835097,starwars123,needs_id,"[1002688, 2835097]",0,0,0,False,False,False,"Merton, England, GB","[6857, 6858, 30375, 59614, 66357, 67952, 80627, 81490, 96372, 97391, 108692, 149128]",51.4168310166,-0.1969348267,10,obscured,open,False,Purple Toadflax,54982,Ficus microcarpa,Chinese banyan,Plantae,species,50999,False,False,False,5011,5011,"[{'user_id': 2835097, 'category': 'leading', 'disagreement': False}]"
43670873,2020-04-26 3:53:01 PM GMT+01:00,2020-04-26T15:53:01+02:00,Europe/Amsterdam,2020-04-26T19:32:32+02:00,2020-04-28T15:41:54+02:00,"On an 8 ft fence. I could not scare him away.
",1297026,imogen1,research,"[1297026, 1669979, 1754070, 2782355]",0,3,0,True,False,False,"Richmond TW10 7RT, UK","[6857, 6858, 30395, 59614, 66357, 67952, 80627, 81490, 96372, 97391, 108692, 149128]",51.4424715473,-0.3222104162,205,obscured,open,False,European Peacock Butterfly,207977,Aglais io,European Peacock Butterfly,Insecta,species,54469,True,False,False,19128,19128,"[{'user_id': 1297026, 'category': 'improving', 'disagreement': False}, {'user_id': 1669979, 'category': 'supporting', 'disagreement': False}, {'user_id': 2782355, 'category': 'supporting', 'disagreement': False}, {'user_id': 1754070, 'category': 'supporting', 'disagreement': False}]"
43671131,Sun Apr 26 2020 15:41:51 GMT+0100 (GMT+1),2020-04-26T15:41:51+02:00,Europe/Amsterdam,2020-04-26T19:33:16+02:00,2020-06-06T21:57:30+02:00,"On an 8 ft fence. I could not scare him away.
",1304002,haukekoch,casual,"[1304002, 3013957]",0,1,0,True,False,True,"Great Britain, London, England, GB","[6857, 6858, 30339, 59614, 66357, 67952, 80627, 81490, 96372, 97391, 108692, 149132]",51.52293833,-0.30458,65,obscured,open,False,Medlar,56059,Mespilus germanica,Medlar,Plantae,species,56060,False,False,False,824,824,"[{'user_id': 1304002, 'category': 'improving', 'disagreement': False}, {'user_id': 3013957, 'category': 'supporting', 'disagreement': False}]"
43671137,2020-04-26 3:53:37 PM GMT+01:00,2020-04-26T15:53:37+02:00,Europe/Amsterdam,2020-04-26T19:33:18+02:00,2020-04-26T21:00:08+02:00,"On an 8 ft fence. I could not scare him away.
",1297026,imogen1,research,"[160, 1297026, 2782355]",0,2,0,True,False,False,"Richmond TW10 7RT, UK","[6857, 6858, 30395, 59614, 66357, 67952, 80627, 81490, 96372, 97391, 108692, 117876, 149128]",51.4438221498,-0.3193602338,188,obscured,open,False,Green Alkanet,166466,Pentaglottis sempervirens,Green Alkanet,Plantae,species,156638,False,False,False,4509,4509,"[{'user_id': 1297026, 'category': 'improving', 'disagreement': False}, {'user_id': 2782355, 'category': 'supporting', 'disagreement': False}, {'user_id': 160, 'category': 'supporting', 'disagreement': False}]"
43671268,Sun Apr 26 2020 18:32:07 GMT+0100 (GMT+1),2020-04-26T18:32:07+02:00,Europe/Amsterdam,2020-04-26T19:33:47+02:00,2020-04-26T19:35:39+02:00,"On an 8 ft fence. I could not scare him away.
",2835097,starwars123,needs_id,"[1002688, 2835097]",0,0,0,False,False,False,"Great Britain, London, England, GB","[6857, 6858, 30375, 59614, 66357, 67952, 80627, 81490, 96372, 97391, 108692, 149128]",51.4167918731,-0.1969439629,10,obscured,open,False,Green Alkanet,132600,Tilia cordata,Small-leaved Lime,Plantae,species,54856,True,False,False,8660,8660,"[{'user_id': 2835097, 'category': 'leading', 'disagreement': False}]"
43671288,Sun Apr 26 2020 16:57:49 GMT+0100 (GMT+1),2020-04-26T16:57:49+02:00,Europe/Amsterdam,2020-04-26T19:33:52+02:00,2020-04-26T21:00:18+02:00,"On an 8 ft fence. I could not scare him away.
",2839559,emmaellt,research,"[160, 2839559]",0,1,0,True,False,False,"Kings Wood, South Croydon, England, GB","[6857, 6858, 30331, 59614, 66357, 67952, 80627, 81490, 96372, 97391, 108692, 149128]",51.339145,-0.05029167,16,obscured,open,False,Cow Parsley,124544,Anthriscus sylvestris,Cow Parsley,Plantae,species,52847,True,False,False,15559,15559,"[{'user_id': 2839559, 'category': 'improving', 'disagreement': False}, {'user_id': 160, 'category': 'supporting', 'disagreement': False}]"
43671467,2020-04-26 3:57:14 PM GMT+01:00,2020-04-26T15:57:14+02:00,Europe/Amsterdam,2020-04-26T19:34:29+02:00,2020-04-26T20:23:16+02:00,"On an 8 ft fence. I could not scare him away.
",1297026,imogen1,research,"[1297026, 2782355]",0,1,0,True,False,False,"Richmond TW10 7RT, UK","[6857, 6858, 30395, 59614, 66357, 67952, 79944, 80627, 81490, 96372, 97391, 108692, 117876, 149128]",51.4429327586,-0.3260902315,255,obscured,open,False,White-lipped Snail,51039,Cepaea hortensis,White-lipped Snail,Mollusca,species,48587,False,False,False,3910,3910,"[{'user_id': 1297026, 'category': 'improving', 'disagreement': False}, {'user_id': 2782355, 'category': 'supporting', 'disagreement': False}]"
43671504,Sun Apr 26 2020 18:33:54 GMT+0100 (GMT+1),2020-04-26T18:33:54+02:00,Europe/Amsterdam,2020-04-26T19:34:38+02:00,2020-06-17T20:40:12+02:00,"On an 8 ft fence. I could not scare him away.
",2101065,nickij,research,"[140664, 677256, 2101065, 2850832]",0,3,0,True,False,False,"Peckham Rye Park, London, England, GB","[6857, 6858, 30403, 59614, 66357, 67952, 80627, 81490, 96372, 97391, 108692, 149128]",51.4582008217,-0.0583975576,30,obscured,open,False,Canada Goose,7089,Branta canadensis,Canada Goose,Aves,species,7086,False,False,False,90728,90728,"[{'user_id': 2101065, 'category': 'improving', 'disagreement': False}, {'user_id': 2850832, 'category': 'supporting', 'disagreement': False}, {'user_id': 140664, 'category': 'supporting', 'disagreement': False}, {'user_id': 677256, 'category': 'supporting', 'disagreement': False}]"
43671665,Sun Apr 26 2020 18:34:39 GMT+0100 (GMT+1),2020-04-26T18:34:39+02:00,Europe/Amsterdam,2020-04-26T19:35:14+02:00,2020-04-27T01:07:15+02:00,"On an 8 ft fence. I could not scare him away.
",2101065,nickij,research,"[1985187, 2101065]",0,1,0,True,False,False,"Peckham Rye Park, London, England, GB","[6857, 6858, 30403, 59614, 66357, 67952, 80627, 81490, 96372, 97391, 108692, 149128]",51.4576353785,-0.0584361982,10,obscured,open,False,Rock Pigeon,3017,Columba livia,Rock Pigeon,Aves,species,3000,True,False,False,68420,68420,"[{'user_id': 2101065, 'category': 'improving', 'disagreement': False}, {'user_id': 1985187, 'category': 'leading', 'disagreement': False}]"
43671830,Sun Apr 26 2020 18:33:55 GMT+0100 (GMT+1),2020-04-26T18:33:55+02:00,Europe/Amsterdam,2020-04-26T19:35:52+02:00,2020-04-26T19:41:56+02:00,"On an 8 ft fence. I could not scare him away.
",2835097,starwars123,needs_id,"[1002688, 2835097]",0,0,0,False,False,False,"Great Britain, London, England, GB","[6857, 6858, 30375, 59614, 66357, 67952, 80627, 81490, 96372, 97391, 108692, 149128]",51.4168323996,-0.1970303804,5,obscured,open,False,Rock Pigeon,57309,Vicia faba,fava bean,Plantae,species,52472,False,False,False,1042,1042,"[{'user_id': 2835097, 'category': 'leading', 'disagreement': False}]"
43672034,Sun Apr 26 2020 18:34:20 GMT+0100 (GMT+1),2020-04-26T18:34:20+02:00,Europe/Amsterdam,2020-04-26T19:36:35+02:00,2020-04-26T19:40:59+02:00,"On an 8 ft fence. I could not scare him away.
",2835097,starwars123,needs_id,"[1002688, 2835097]",0,0,0,False,False,False,"Great Britain, London, England, GB","[6857, 6858, 30375, 59614, 66357, 67952, 80627, 81490, 96372, 97391, 108692, 149128]",51.4168889774,-0.1969490759,10,obscured,open,False,Rock Pigeon,68846,Muscari neglectum,Grape hyacinth,Plantae,species,1097919,False,False,False,3554,3554,"[{'user_id': 2835097, 'category': 'leading', 'disagreement': False}]"
43672167,2020-04-26 6:31:25 PM GMT+01:00,2020-04-26T18:31:25+02:00,Europe/Amsterdam,2020-04-26T19:36:56+02:00,2020-04-26T19:37:12+02:00,"On an 8 ft fence. I could not scare him away.
",159021,muki,needs_id,"[159021, 1002688]",0,0,0,False,False,False,"Elstree WD6, UK","[6857, 6858, 30355, 59614, 66357, 67952, 80627, 81490, 96372, 97391, 108692, 149131]",51.6566348,-0.2853565,28,obscured,open,False,common dandelion,47602,Taraxacum officinale,common dandelion,Plantae,species,967514,True,False,False,64902,64902,"[{'user_id': 159021, 'category': 'leading', 'disagreement': False}]"
43672302,2020-04-26 3:58:24 PM GMT+01:00,2020-04-26T15:58:24+02:00,Europe/Amsterdam,2020-04-26T19:37:22+02:00,2020-05-02T15:59:08+02:00,Juvenile ,1297026,imogen1,research,"[894051, 1002688, 1297026]",0,1,0,True,False,False,"Dunlin, Eel Pie Island, Twickenham TW1 3DY, UK","[6857, 6858, 30395, 59614, 66357, 67952, 80627, 81490, 96372, 97391, 108692, 149128]",51.4442336128,-0.3227659687,199,obscured,open,False,Garden Snail,480298,Cornu aspersum,Garden Snail,Mollusca,species,87634,False,False,False,27484,27484,"[{'user_id': 1297026, 'category': 'improving', 'disagreement': False}, {'user_id': 894051, 'category': 'supporting', 'disagreement': False}]"
43672379,2020-04-26 6:38:43 PM GMT+01:00,2020-04-26T18:38:43+02:00,Europe/Amsterdam,2020-04-26T19:37:36+02:00,2020-04-26T19:37:57+02:00,Juvenile ,159021,muki,needs_id,"[159021, 1002688]",0,0,0,False,False,False,"Elstree WD6, UK","[6857, 6858, 30355, 59614, 66357, 67952, 80627, 81490, 96372, 97391, 108692, 149131]",51.6598889,-0.2881078,4,obscured,open,False,common dandelion,47602,Taraxacum officinale,common dandelion,Plantae,species,967514,True,False,False,64902,64902,"[{'user_id': 159021, 'category': 'leading', 'disagreement': False}]"
43672453,Sun Apr 26 2020 18:37:01 GMT+0100 (GMT+1),2020-04-26T18:37:01+02:00,Europe/Amsterdam,2020-04-26T19:37:49+02:00,2020-08-16T15:30:17+02:00,Juvenile ,1232381,mandrewiom,needs_id,"[1002688, 1232381, 1488476]",0,1,0,True,False,False,"England, GB","[6857, 6858, 30346, 59614, 66357, 67952, 80627, 81490, 96372, 97391, 108692, 149132]",51.4018208075,-0.1217909346,10,obscured,open,True,snowberries,48528,Symphoricarpos,snowberries,Plantae,genus,345605,False,False,False,29571,29571,"[{'user_id': 1232381, 'category': 'improving', 'disagreement': False}, {'user_id': 1488476, 'category': 'supporting', 'disagreement': False}]"
43672526,2020-04-26 4:04:13 PM GMT+01:00,2020-04-26T16:04:13+02:00,Europe/Amsterdam,2020-04-26T19:38:06+02:00,2020-04-27T10:54:53+02:00,Juvenile ,1297026,imogen1,research,"[29729, 140664, 1297026]",0,1,0,True,False,False,"Richmond TW10 7RT, UK","[6857, 6858, 30395, 59614, 66357, 67952, 79944, 80627, 81490, 96372, 97391, 108692, 117876, 149128]",51.4435191402,-0.3257888183,93,obscured,open,False,Corneille noire,204496,Corvus corone,Carrion Crow,Aves,species,7998,True,False,False,12822,12822,"[{'user_id': 1297026, 'category': 'improving', 'disagreement': False}, {'user_id': 140664, 'category': 'supporting', 'disagreement': False}]"
